trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
261,0,1785,100,8750,5,5.031,0.05,3.17,0,0,1
262,1,2864,100,8850,5,6.104,0.05,6.779,0,0,1
263,0,1635.6000000238419,0,8850,5,5.925,0.05,5.976,0,0,1
264,0,1727.5,100,8850,5,6.056,0.05,6.555,0,0,1
265,0,1815.1000000238419,0,8850,5,5.402,0.05,4.128,0,0,1
266,0,3006.7000000476837,100,8850,15,4.349,0.15,5.814,1,0,1
266,1,2436.8000000715256,100,8950,15,4.349,0.15,5.814,0,0,1
267,0,2792.399999976158,50,8950,5,5.567,0.05,4.64,0,0,1
268,0,2114,50,8950,5,5.65,0.05,4.922,0,0,1
269,1,1141,50,9000,25,2.307,0.25,1.975,0,0,1
270,1,1845.3999999761581,0,9000,25,2.408,0.25,2.154,0,0,1
271,1,1681.5,0,9000,25,3.458,0.25,4.996,0,0,1
272,1,1696.7999999523163,50,9050,25,3.045,0.25,3.628,0,0,1
273,1,1366.7999999523163,0,9050,25,2.278,0.25,1.925,0,0,1
274,1,1612.3000000715256,50,9100,25,2.046,0.25,1.565,0,0,1
275,0,2769.7000000476837,100,9100,5,5.554,0.05,4.597,0,0,1
276,1,1488,50,9150,5,5.36,0.05,4.008,0,0,1
277,0,1728.7999999523163,100,9150,5,5.769,0.05,5.354,0,0,1
278,1,1246.5,0,9150,25,2.042,0.25,1.559,0,0,1
279,1,1083.1000000238419,100,9250,25,3.024,0.25,3.566,0,0,1
280,1,1409.3999999761581,50,9300,25,3.365,0.25,4.65,0,0,1
281,0,1883.7000000476837,0,9300,5,5.402,0.05,4.129,0,0,1
282,0,2355.7000000476837,50,9300,5,5.464,0.05,4.315,0,0,1
283,0,1519.5,0,9300,5,5.333,0.05,3.931,0,0,1
284,0,2471.2000000476837,50,9300,5,5.297,0.05,3.831,0,0,1
285,1,1318,100,9400,25,3.362,0.25,4.64,0,0,1
286,0,2530,100,9400,5,6.198,0.05,7.244,0,0,1
287,0,1865.2000000476837,100,9400,5,5.833,0.05,5.602,0,0,1
288,0,1595.8999999761581,0,9400,25,3.206,0.25,4.112,0,0,1
289,0,1575.5999999046326,0,9400,15,4.56,0.15,6.776,0,0,1
290,0,1718.6000000238419,50,9400,5,5.563,0.05,4.629,0,0,1
291,0,1043.5,0,9400,5,5.438,0.05,4.234,0,1,1
291,0,2423.5,0,9400,5,5.438,0.05,4.234,0,0,1
292,1,1278.1000000238419,0,9400,25,2.344,0.25,2.038,0,0,1
293,1,1378.1000000238419,50,9450,25,2.558,0.25,2.444,0,0,1
294,1,2200.2999999523163,0,9450,15,4.984,0.15,9.193,0,0,1
295,0,2318.600000023842,100,9450,5,6.146,0.05,6.981,0,0,1
296,1,1393,100,9550,25,2.145,0.25,1.712,0,0,1
297,0,2125.899999976158,50,9550,5,6.126,0.05,6.885,0,0,1
298,1,2292.399999976158,0,9550,15,3.916,0.15,4.229,0,0,1
299,0,2130.7000000476837,50,9550,5,5.547,0.05,4.576,0,0,1
300,0,1940.3999999761581,0,9550,5,6.287,0.05,7.706,0,0,1
301,1,2021.8000000715256,50,9600,15,4.969,0.15,9.094,0,0,1
302,0,1574.8999999761581,0,9600,5,5.173,0.05,3.509,0,0,1
303,0,2324.600000023842,100,9600,5,6.258,0.05,7.551,0,0,1
304,0,3001.9000000953674,100,9600,5,5.132,0.05,3.408,1,0,1
