trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
333,1,2138.6000000089407,100,17000,6,5.285,0.05,3.798,0,0,1
334,1,1168.7999999970198,50,17050,19,3.88,0.15,4.117,0,0,1
335,1,1940.7999999970198,50,17100,6,5.262,0.05,3.738,0,0,1
336,1,1109,100,17200,32,2.314,0.25,1.986,0,0,1
337,1,1083,100,17300,32,2.787,0.25,2.951,0,0,1
338,1,1447,0,17300,19,4.151,0.15,5.028,0,0,1
339,1,1014.2999999970198,100,17400,32,2.758,0.25,2.881,0,0,1
340,1,1272.2000000029802,50,17450,19,4.287,0.15,5.557,0,0,1
341,1,1287.5,0,17450,19,4.677,0.15,7.374,0,0,1
342,1,1122.699999988079,100,17550,32,3.31,0.25,4.459,0,0,1
343,1,1438.2000000029802,50,17600,19,3.95,0.15,4.335,0,0,1
344,1,2102.2999999970198,0,17600,6,5.325,0.05,3.908,0,0,1
345,1,1697.8999999910593,50,17650,6,5.689,0.05,5.058,0,0,1
346,1,856.5,100,17750,32,2.748,0.25,2.859,0,0,1
347,1,2337.9000000059605,0,17750,6,5.17,0.05,3.5,0,0,1
348,1,1124.6000000089407,100,17850,32,3.274,0.25,4.337,0,0,1
349,1,797.0999999940395,0,17850,32,2.289,0.25,1.944,0,0,1
350,1,907.8999999910593,50,17900,32,2.833,0.25,3.064,0,0,1
351,1,1315.699999988079,50,17950,6,5.167,0.05,3.494,0,0,1
352,1,1106.800000011921,50,18000,19,4.039,0.15,4.631,0,0,1
353,1,1696.2999999970198,50,18050,6,5.925,0.05,5.976,0,0,1
354,1,894.6000000089407,100,18150,32,2.283,0.25,1.933,0,0,1
355,1,1805.8999999910593,100,18250,6,6.277,0.05,7.655,0,0,1
356,1,1409.9000000059605,100,18350,19,4.745,0.15,7.743,0,0,1
357,1,1146.2000000029802,50,18400,32,3.292,0.25,4.398,0,0,1
358,1,939.3000000119209,0,18400,32,3.245,0.25,4.24,0,0,1
359,1,891.6000000089407,50,18450,32,2.51,0.25,2.347,0,0,1
360,1,2015.2999999970198,100,18550,6,5.639,0.05,4.883,0,0,1
361,1,944.5,100,18650,32,3.257,0.25,4.279,0,0,1
362,1,1337.7999999970198,50,18700,19,4.409,0.15,6.073,0,0,1
363,1,1495.5999999940395,50,18750,19,4.928,0.15,8.836,0,0,1
364,1,2216.8999999910593,0,18750,6,6.112,0.05,6.819,0,0,1
365,1,1007.1000000089407,100,18850,32,2.237,0.25,1.857,0,0,1
366,1,1662.2000000029802,100,18950,6,5.418,0.05,4.177,0,0,1
367,1,1871.8999999910593,0,18950,6,6.085,0.05,6.691,0,0,1
368,1,1301.6000000089407,0,18950,19,4.478,0.15,6.384,0,0,1
369,1,872.1000000089407,100,19050,32,2.388,0.25,2.117,0,0,1
370,1,1485.3999999910593,100,19150,19,4.983,0.15,9.187,0,0,1
371,1,979.9000000059605,0,19150,32,2.5,0.25,2.328,0,0,1
372,1,1192.1000000089407,0,19150,32,3.465,0.25,5.022,0,0,1
