trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
84,1,1060.5,100,3700,28,2.638,0.25,2.612,0,0,1
85,1,2554.5,50,3750,6,6.036,0.05,6.462,0,0,1
86,1,1711.9000000953674,0,3750,28,2.538,0.25,2.404,0,0,1
87,1,1110,100,3850,17,4.024,0.15,4.581,0,0,1
88,0,1096.0999999046326,50,3850,28,2.96,0.25,3.391,0,0,1
89,1,1813.5999999046326,0,3850,6,5.351,0.05,3.98,0,0,1
90,1,1061.1999998092651,100,3950,28,2.061,0.25,1.586,0,0,1
91,1,1106.2000002861023,50,4000,28,3.059,0.25,3.667,0,0,1
92,1,1024.4000000953674,100,4100,28,2.738,0.25,2.837,0,0,1
93,1,1180.9000000953674,50,4150,17,4.24,0.15,5.367,0,0,1
94,1,1908.3000001907349,50,4200,17,4.423,0.15,6.137,0,0,1
95,0,1087.4000000953674,50,4200,28,3.28,0.25,4.355,0,0,1
96,1,1113,0,4200,17,3.766,0.15,3.782,0,0,1
97,1,2042.9000000953674,100,4300,6,5.544,0.05,4.566,0,0,1
98,1,1267.9000000953674,0,4300,17,4.551,0.15,6.733,0,0,1
99,1,1229.7999997138977,50,4350,28,3.03,0.25,3.585,0,0,1
100,1,1843.1999998092651,0,4350,17,4.313,0.15,5.663,0,0,1
101,1,1452.4000000953674,100,4450,28,2.731,0.25,2.82,0,0,1
102,1,1569.1999998092651,100,4550,28,3.178,0.25,4.026,0,0,1
103,1,2187.699999809265,50,4600,6,5.465,0.05,4.316,0,0,1
104,1,1064.3000001907349,100,4700,28,2.397,0.25,2.133,0,0,1
105,1,1970,0,4700,17,4.136,0.15,4.976,0,0,1
106,1,2474.4000000953674,100,4800,6,5.587,0.05,4.707,0,0,1
107,1,2201.7999997138977,100,4900,28,2.536,0.25,2.399,0,0,1
108,1,2431.5,50,4950,6,5.737,0.05,5.233,0,0,1
109,1,2211.300000190735,100,5050,6,5.31,0.05,3.867,0,0,1
110,1,1909.1999998092651,50,5100,17,4.426,0.15,6.151,0,0,1
111,1,2404.800000190735,0,5100,6,5.338,0.05,3.944,0,0,1
112,1,1786.8000001907349,100,5200,17,4.312,0.15,5.657,0,0,1
113,1,1568.8000001907349,100,5300,17,4.012,0.15,4.541,0,0,1
114,1,1299.5999999046326,50,5350,17,3.582,0.15,3.292,0,0,1
115,1,1082.9000000953674,50,5400,28,3.409,0.25,4.812,0,0,1
